point_id,point_lat,point_long,surveycprnlc
44702410,44.78449,11.87945,E20
44642410,44.78583,11.80379,B11
44662410,44.78539,11.82901,B11
44702420,44.87461,11.88247,B72
44742416,44.83764,11.93174,B52
44762420,44.87322,11.95824,E20
44742420,44.87369,11.93299,B11
44822412,44.79969,12.0314,A22
44862422,44.8888,12.0852,A22
44882422,44.8883,12.11046,E20
44942420,44.86872,12.18555,A22
44922420,44.86925,12.16029,A22
45042422,44.88403,12.31256,B52
44922408,44.76112,12.15614,E20
44922402,44.70705,12.15406,E20
45002454,45.17342,12.27376,B33
44942454,45.17504,12.19758,A22
44902452,45.15807,12.1461,B16
45002432,44.97523,12.26568,A22
44982430,44.95775,12.23966,B16
44982424,44.90369,12.2375,B11
44902434,44.99591,12.13986,A22
44862434,44.99693,12.08924,E20
44862432,44.97891,12.08856,B11
44822432,44.9799,12.03795,A22
44822438,45.03396,12.03993,B22
44782434,44.99889,11.98798,B33
44802430,44.96237,12.012,B33
44742430,44.9638,11.9361,B72
44742428,44.94578,11.93548,E20
44702424,44.91066,11.88368,E20
44662424,44.91155,11.83313,B52
44662430,44.96562,11.8349,B16
44722436,45.01833,11.91265,B33
44702440,45.05483,11.88855,E20
44682448,45.12736,11.86562,E20
44722454,45.18051,11.91824,B75
44722452,45.16249,11.91761,B33
44762452,45.16155,11.96839,B82
44802448,45.12455,12.01786,A22
44802442,45.07049,12.0159,B16
44842454,45.17762,12.07061,B33
44862456,45.19513,12.09669,E10
44862466,45.28522,12.1001,A22
44802464,45.26869,12.02311,B11
44782466,45.2872,11.99832,B33
44762462,45.25164,11.97159,E20
44802458,45.21464,12.02113,B11
44782458,45.21513,11.99572,B16
44762458,45.2156,11.97031,B43
44642456,45.20033,11.81723,A22
44662460,45.23593,11.84384,B82
44682462,45.2535,11.86987,E10
44662464,45.27196,11.84504,A22
44642462,45.25439,11.81901,B11
44702464,45.27106,11.89592,B11
44642472,45.34448,11.82197,A22
44642474,45.3625,11.82256,B16
44682474,45.3616,11.87353,B12
44642478,45.39853,11.82375,E20
44622484,45.45302,11.80002,A22
44682482,45.43367,11.87598,B32
44802478,45.39481,12.02773,B33
44782478,45.39529,12.00223,B16
44762472,45.34173,11.9748,B83
44922480,45.40977,12.1814,B16
44962482,45.42672,12.23314,A22
45122486,45.45823,12.43878,A22
46082560,46.08861,13.70814,B75
45982552,46.02105,13.57435,E20
46082572,46.19654,13.71558,E20
46042572,46.19833,13.66386,E20
45982576,46.23694,13.58869,B55
46042576,46.2343,13.66632,C10
46062606,46.50321,13.71085,A22
45902584,46.31233,13.48985,B71
45842612,46.56669,13.42823,E20
45742590,46.37287,13.28583,E10
45762570,46.19214,13.30069,E20
45842562,46.11692,13.39958,B52
45882560,46.09727,13.45007,E20
45882552,46.0253,13.44548,B33
45882558,46.07928,13.44892,E20
45822558,46.08175,13.37151,B11
45802566,46.15454,13.35017,B82
45802564,46.13655,13.34905,B82
45782562,46.11936,13.32211,A22
45782560,46.10137,13.321,B33
45722564,46.13974,13.24572,B33
45702562,46.12253,13.21881,B33
45722562,46.12175,13.24464,E20
45762556,46.06618,13.29299,E20
45762554,46.04818,13.2919,E20
45762552,46.03019,13.2908,E20
45762546,45.9762,13.28752,B16
45742550,46.01299,13.26394,B13
45822550,46.00978,13.36702,B82
45802544,45.9566,13.33792,B33
45802540,45.92061,13.33571,B33
45802536,45.88462,13.3335,B11
45742542,45.941,13.2596,B82
45702540,45.92457,13.20706,B82
45722536,45.88779,13.23065,B16
45762524,45.77823,13.27557,B33
45802534,45.86662,13.3324,E20
45822534,45.86581,13.3581,B52
45842532,45.847,13.38268,B81
45942528,45.80684,13.50882,A21
45962542,45.93195,13.54269,E20
45942542,45.9328,13.51696,B82
45902538,45.8985,13.46319,E20
45882538,45.89933,13.43748,B33
45842542,45.93698,13.38829,B82
45902542,45.93449,13.46549,A22
45862548,45.99014,13.41743,B82
45842550,46.00896,13.39279,E20
45882550,46.0073,13.44433,A22
45942550,46.00477,13.52163,B73
45962550,46.00392,13.5474,B82
46022546,45.96533,13.62228,B82
45982548,45.98506,13.57198,B82
45982544,45.94908,13.5696,B33
46002538,45.89423,13.59177,E20
46022540,45.91135,13.61868,B75
46022538,45.89336,13.61748,E30
46082548,45.98066,13.70075,B71
46082550,45.99866,13.70198,A22
46142536,45.87001,13.77049,B82
46122532,45.83493,13.74231,E20
46202524,45.7593,13.83996,E20
46062526,45.78364,13.66163,E20
46002532,45.84025,13.5882,E20
46022526,45.7854,13.61031,E20
46222520,45.72238,13.86306,E20
46202516,45.68733,13.8349,E10
46242512,45.64948,13.88357,A22
45442506,45.62807,12.85641,A22
45502518,45.73399,12.93899,B16
45522518,45.73328,12.96464,E20
45602518,45.73036,13.06721,B33
45682526,45.79935,13.17396,B11
45602528,45.82037,13.07228,B33
45582528,45.82111,13.0466,B16
45582530,45.83911,13.0476,B16
45662530,45.83611,13.15037,B33
45702534,45.87057,13.20387,B16
45682536,45.88934,13.17922,B33
45662538,45.90811,13.15455,B33
45682542,45.94334,13.18238,B75
45642546,45.98086,13.13298,B11
45602544,45.96437,13.08044,B11
45562550,46.01984,13.03195,B33
45562544,45.96585,13.02893,B82
45602540,45.92837,13.07839,B33
45522538,45.9133,12.97446,E20
45542546,45.98457,13.00417,B82
45442542,45.95213,12.87344,B16
45442540,45.93413,12.87249,E20
45462540,45.93343,12.89823,E20
45442536,45.89812,12.87059,B16
45442532,45.86212,12.86868,A22
45482530,45.84272,12.91913,B82
45562526,45.80384,13.01991,E20
45522522,45.76929,12.9666,B33
45482520,45.7527,12.91431,B33
45482524,45.78871,12.91624,B82
45342522,45.77549,12.73562,E20
45322520,45.75815,12.70906,B11
45302524,45.79481,12.68517,A21
45382532,45.86417,12.79156,B82
45382538,45.91818,12.79434,A22
45402540,45.93551,12.82101,E20
45402538,45.9175,12.82007,B82
45422540,45.93482,12.84675,A22
45422542,45.95282,12.84769,B82
45422546,45.98882,12.84959,B82
45342534,45.88352,12.74105,B11
45282534,45.88548,12.6639,B33
45262534,45.88612,12.63818,A22
45262538,45.92213,12.63993,E20
45282544,45.9755,12.66832,B53
45262548,46.01215,12.64432,B82
45182534,45.88862,12.5353,B16
45162532,45.87123,12.50874,B82
45222530,45.85137,12.58503,B82
45242530,45.85074,12.61073,B16
45242532,45.86875,12.6116,B82
45282532,45.86747,12.66302,E30
45262530,45.85011,12.63643,A22
45242526,45.81473,12.609,B82
45242528,45.83274,12.60987,B82
45262518,45.74208,12.63121,B82
45242518,45.74271,12.60556,B33
45182522,45.78059,12.53027,B82
45162520,45.76319,12.50377,B82
45162510,45.67315,12.49965,E10
45182506,45.63653,12.52361,B33
45262514,45.70606,12.62948,B33
45302512,45.68677,12.67986,A22
45402514,45.70146,12.80891,A22
45382508,45.64812,12.78053,B31
45302502,45.59674,12.67546,A22
45402502,45.59343,12.80337,B16
45122498,45.56629,12.44358,E20
45142500,45.58371,12.46996,B82
45102516,45.72896,12.42518,B82
45062512,45.6941,12.37232,B82
45082508,45.65751,12.39637,E20
45022502,45.60519,12.31724,E20
44982504,45.62431,12.2668,B71
44982516,45.73237,12.27129,E10
44962512,45.69689,12.24416,E20
44902512,45.6985,12.16725,B82
44942506,45.6434,12.21633,E30
44942492,45.51732,12.21124,B16
44922490,45.49984,12.18498,B16
44822490,45.5024,12.05726,E20
44882492,45.5189,12.13459,B11
44882500,45.59095,12.13739,B23
44822500,45.59247,12.06063,B33
44802498,45.57495,12.03438,B33
44782492,45.5214,12.00682,B16
44782486,45.46735,12.00485,B16
44782488,45.48537,12.00551,B16
44762488,45.48585,11.97997,B11
44722486,45.46878,11.92826,B16
44702492,45.52329,11.90461,B52
44642488,45.48861,11.82674,E20
44622490,45.50707,11.80179,E20
44642494,45.54266,11.82854,E20
44622494,45.5431,11.80297,E20
44622500,45.59714,11.80475,E10
44682496,45.55978,11.88028,E30
44722494,45.54084,11.93079,B11
44742506,45.64845,11.96022,B33
44662502,45.61427,11.85654,B32
44642516,45.74081,11.83516,A22
44722514,45.72097,11.93715,E20
44762516,45.73804,11.9891,B16
44762506,45.64797,11.98583,B52
44782504,45.62948,12.01078,B16
44842504,45.62799,12.08759,A22
44822510,45.68253,12.06403,E20
44882514,45.71703,12.14232,B55
44822524,45.80861,12.0688,E20
44802530,45.86314,12.04514,B52
44762528,45.8461,11.99305,E20
44802518,45.75507,12.04109,E20
44782518,45.75556,12.01542,B11
44742524,45.81056,11.96604,E10
44622522,45.79529,11.8113,E20
44642524,45.81286,11.83759,E20
44622526,45.83131,11.8125,E10
44682526,45.82997,11.8896,E20
44682546,46.01007,11.89588,E20
44722546,46.00914,11.94744,E10
44802534,45.89916,12.04649,B82
44782538,45.93567,12.0221,E20
44822534,45.89866,12.07223,B82
44962540,45.94902,12.25457,B82
44942528,45.84151,12.22439,B82
44882528,45.8431,12.14728,C10
44902522,45.78855,12.17083,B11
44922522,45.78802,12.19651,B82
44962522,45.78694,12.24786,B11
45042528,45.83874,12.35289,B32
45122518,45.74638,12.45164,B82
45142518,45.74578,12.47729,E20
45122524,45.8004,12.45407,B33
45142526,45.81781,12.48057,A30
45102530,45.85501,12.4308,B82
45142530,45.85383,12.48221,B82
45142538,45.92585,12.4855,A22
45042534,45.89276,12.35523,B82
45022534,45.89333,12.32951,E20
45042538,45.92878,12.35679,E20
45022538,45.92935,12.33105,E20
45022540,45.94735,12.33183,E20
45062540,45.94621,12.38333,B82
45122544,45.98046,12.46221,A22
45082554,46.07167,12.41469,E20
45022560,46.12741,12.3396,B16
44882556,46.09521,12.15729,E20
44922558,46.11216,12.20967,E20
44962560,46.12908,12.26209,E30
44982558,46.11052,12.28716,E20
44982552,46.05651,12.28488,A22
44942550,46.03959,12.23252,E20
44902550,46.04066,12.18093,E20
44822548,46.02472,12.07705,E10
44822552,46.06073,12.07843,E20
44862554,46.07772,12.13075,E20
44862560,46.13174,12.13289,E20
44802556,46.09725,12.05399,E20
44742554,46.0807,11.97586,E20
44742550,46.04469,11.97454,E20
44622548,46.02943,11.81912,E10
44702570,46.22571,11.92937,E20
44662566,46.19061,11.87634,E20
44622566,46.19151,11.82459,E20
44722596,46.45931,11.96381,E20
44622606,46.55163,11.8369,E20
44682606,46.55026,11.91504,E20
44682602,46.51426,11.91374,E20
44842604,46.52835,12.12266,E20
45162608,46.5553,12.54084,E20
45162610,46.5733,12.5417,A30
45222602,46.49943,12.61631,E20
45302610,46.56883,12.72404,E20
45202592,46.41007,12.58594,E20
45182558,46.10467,12.54543,E10
45282550,46.02951,12.67098,E20
45262560,46.12016,12.64961,B33
45242558,46.1028,12.6229,B16
45342562,46.13554,12.75384,B16
45322562,46.13621,12.72801,E20
45402556,46.07952,12.82852,E20
45382562,46.1342,12.80552,B33
45362564,46.15287,12.78061,E20
45382570,46.2062,12.80927,E20
45362566,46.17087,12.78154,B33
45342566,46.17155,12.75568,E20
45442574,46.24012,12.88881,E20
45502570,46.202,12.96448,E20
45542568,46.18256,13.01521,B16
45422566,46.16883,12.8591,B16
45442564,46.15013,12.88399,E20
45462564,46.14943,12.90983,E20
45442554,46.06013,12.87918,A22
45422554,46.06083,12.85338,B83
45462556,46.07743,12.90595,E20
45542560,46.11057,13.01118,B33
45522558,46.09329,12.98436,B33
45582564,46.14509,13.06487,E20
45602558,46.09035,13.08762,A22
45562556,46.07384,13.03498,E20
45642558,46.08885,13.13924,B13
45682552,46.03332,13.18767,A22
45662568,46.17806,13.17034,E20
45682572,46.21328,13.19833,E20
45562568,46.18182,13.04106,E20
45602570,46.19833,13.09381,E20
45582576,46.25307,13.07102,E20
45642576,46.25081,13.14869,E20
45622584,46.32355,13.12699,E20
45562588,46.36178,13.05127,E20
45442594,46.42009,12.89852,E10
45462606,46.52736,12.93042,E20
45582602,46.487,13.08447,E10
45142612,46.59191,12.5165,E20
45102628,46.7371,12.47107,E20
45062630,46.75628,12.41963,E20
44962628,46.74114,12.28813,E20
44922626,46.72424,12.2351,E20
44662616,46.64074,11.89219,E20
44682610,46.58627,11.91633,E20
44702632,46.78382,11.94966,E10
44682630,46.76629,11.92284,E20
44662632,46.78476,11.89734,B16
44642626,46.73121,11.86927,E20
44642630,46.76721,11.87054,E20
44742632,46.78286,12.00197,E20
44782630,46.76388,12.05359,A30
44762630,46.76437,12.02744,E20
44802632,46.78138,12.08045,E20
44842632,46.78036,12.13276,E20
44782650,46.94387,12.0606,E20
44702646,46.90982,11.95431,E20
44662644,46.89276,11.90122,E20
44682652,46.96429,11.93007,E20
44802660,47.03336,12.09042,E20
40822526,45.80237,6.928735,E20
40822516,45.71236,6.933799,E20
40942518,45.7347,7.086651,B82
40982522,45.77211,7.136053,A22
41022518,45.73747,7.189238,E20
41122516,45.72279,7.318369,A21
41122506,45.63275,7.322781,E10
41182516,45.7247,7.395299,E10
41242514,45.70856,7.473066,E20
41242520,45.76258,7.470565,E20
41142522,45.77745,7.341381,E20
41482518,45.75146,7.779283,E20
41302522,45.78239,7.546744,E20
41322524,45.80099,7.571615,E10
41362518,45.74813,7.625332,E20
41402516,45.73126,7.677414,E20
41402512,45.69524,7.678944,E10
41422506,45.64177,7.706843,E10
41442514,45.71436,7.729463,E10
41702504,45.63091,8.066033,E20
41642502,45.61147,7.989879,E10
41582494,45.53793,7.915832,E20
41662492,45.52188,8.01873,A21
41662486,45.46784,8.020676,E20
41662494,45.53989,8.01808,E10
41742496,45.55978,8.119717,E20
41742494,45.54176,8.120334,E20
41722492,45.52329,8.095395,E20
41782488,45.48861,8.173261,E20
41802494,45.5431,8.197029,A22
41842504,45.63403,8.245281,E20
41702512,45.70296,8.063485,A22
42042532,45.89017,8.494437,E10
42002522,45.79936,8.445552,C10
41982506,45.65486,8.424028,E20
41962502,45.61845,8.399463,A22
41982492,45.52875,8.427648,E30
41942496,45.56401,8.375463,A22
42002498,45.58318,8.451685,E20
42022488,45.49346,8.479765,A22
42082492,45.53057,8.555452,A22
42082498,45.58463,8.55403,A22
42102506,45.65704,8.577748,E20
42162502,45.62201,8.655496,B55
42162496,45.56796,8.65682,B16
42222486,45.47881,8.735635,B17
42342488,45.49855,8.888506,A22
42362486,45.4808,8.91441,B11
42362492,45.53486,8.913342,A22
42322508,45.67847,8.859217,E20
42282512,45.71394,8.807168,E20
42342516,45.75081,8.883378,E20
42322518,45.76855,8.857335,B54
42142520,45.78383,8.625822,E20
42142522,45.80184,8.625368,E20
42162524,45.82019,8.650611,A22
42162528,45.85621,8.649717,E20
42262524,45.82174,8.779103,E20
42282536,45.93012,8.802424,E20
41862556,46.10276,8.255938,E20
44202646,46.91969,11.29865,A22
44262650,46.95472,11.37828,E20
44322644,46.89968,11.45553,E20
44462636,46.82505,11.63683,E20
44542638,46.84141,11.74215,E20
44542628,46.7514,11.73918,E20
44482626,46.73463,11.66018,B82
44502628,46.75223,11.68689,D20
44462618,46.66302,11.63183,E20
44462610,46.591,11.62962,B52
44382612,46.61053,11.52587,E20
44442616,46.64541,11.60518,E20
44262616,46.64865,11.37033,E20
44302634,46.81002,11.42688,E20
44202636,46.82967,11.29644,A22
44162626,46.74026,11.24195,A22
44122624,46.72285,11.18926,E20
44142628,46.75857,11.21622,E20
44122634,46.81288,11.19129,E20
44062620,46.68767,11.1101,B82
44122618,46.66883,11.18805,B82
44122614,46.63282,11.18725,A21
44142612,46.61452,11.21292,E20
44082612,46.61537,11.13468,B71
44022616,46.65219,11.05715,E20
43942614,46.63515,10.95243,B71
43962614,46.63492,10.97852,B71
43842612,46.61822,10.82169,B71
43602640,46.87226,10.5111,E20
43622624,46.72808,10.53585,E20
43662616,46.65577,10.58733,B71
43722612,46.6193,10.66519,E20
43682612,46.61961,10.61302,E20
43662612,46.61976,10.58693,E20
43622618,46.67406,10.53531,E20
43622622,46.71007,10.53567,E20
43602576,46.29596,10.5056,E20
43882568,46.22158,10.86741,E20
43822560,46.15013,10.78868,E20
43862546,46.02364,10.83844,B82
43882548,46.04145,10.86452,B16
43982550,46.05834,10.99387,B82
43962550,46.05858,10.96806,B82
44022546,46.02182,11.0448,E20
44022554,46.09387,11.0462,B71
44002564,46.18419,11.02207,E20
44022570,46.23797,11.049,B71
44042578,46.30976,11.07633,B71
44002584,46.3643,11.0255,B71
43802604,46.54657,10.76848,E20
44042594,46.45384,11.07923,E20
44162598,46.48817,11.23608,E20
44082594,46.4533,11.13124,B71
44062586,46.38153,11.10375,E20
44142578,46.30838,11.206,E30
44182580,46.32579,11.25828,B71
44182584,46.36181,11.25913,B71
44122590,46.41672,11.18245,E20
44182592,46.43384,11.26082,B71
44182590,46.41583,11.2604,B82
44202580,46.32548,11.28422,B82
44282592,46.43224,11.39078,E20
44222596,46.46924,11.31369,B71
44182596,46.46986,11.26167,B82
44182602,46.52388,11.26295,A22
44202608,46.5776,11.29029,E20
44362606,46.55688,11.49827,E20
44342602,46.52123,11.47122,B82
44322602,46.52159,11.44519,E20
44342598,46.48522,11.47023,E20
44322596,46.46756,11.44373,E20
44322594,46.44956,11.44324,E20
44442602,46.51937,11.60139,E20
44382606,46.55652,11.52432,A22
44422606,46.55577,11.57642,E20
44502594,46.44615,11.67722,E20
44482590,46.41054,11.65011,E20
44502586,46.37413,11.67496,E20
44562586,46.37288,11.75284,E20
44522582,46.33771,11.69978,E20
44442578,46.30329,11.59493,E20
44402590,46.41209,11.54619,A22
44362588,46.39482,11.49373,E10
44322590,46.41354,11.44227,E20
44342578,46.30514,11.4653,E20
44322576,46.28748,11.43888,E20
44482552,46.06838,11.63965,F40
44342560,46.14305,11.46089,E20
44322554,46.08937,11.4336,E20
44322562,46.16141,11.43552,E10
44202574,46.27145,11.28293,E20
44142562,46.16429,11.20277,B82
44122574,46.27264,11.17927,E20
44082566,46.20116,11.12593,B82
44102566,46.20088,11.15181,B82
44062558,46.12938,11.09859,B82
44062556,46.11137,11.09822,B82
44062554,46.09335,11.09785,B71
44182560,46.14568,11.25407,E20
44182558,46.12767,11.25366,E20
44122552,46.07452,11.17495,B75
44062540,45.96726,11.0953,B71
44122544,46.00246,11.17338,B16
44162546,46.0199,11.22536,E10
44122536,45.93041,11.17182,E20
44122534,45.91239,11.17144,E20
44082520,45.78684,11.11736,E20
44202530,45.87518,11.27356,A22
44222522,45.80281,11.29756,E20
44282520,45.78383,11.37418,E20
44262518,45.76614,11.34805,E10
44262538,45.94628,11.35252,E20
44242540,45.96462,11.32721,E20
44242544,46.00065,11.32809,E20
44262546,46.01834,11.35432,E20
44302540,45.96363,11.4045,E20
44462540,45.96071,11.61062,E20
44482540,45.96032,11.63638,E20
44502538,45.94191,11.66159,A22
44522524,45.81542,11.68343,E20
44582530,45.8682,11.76226,E20
44602530,45.86777,11.78798,E20
44562520,45.77856,11.73368,A21
44602522,45.79572,11.78562,E20
44542516,45.74295,11.70687,E20
44402522,45.79973,11.52876,E10
44442524,45.817,11.58066,E20
44442526,45.83501,11.58118,E20
44462526,45.83462,11.60688,E20
44402530,45.87179,11.53079,E20
44342528,45.85486,11.45314,E20
44342526,45.83684,11.45266,A22
44382518,45.76407,11.50208,E20
44362516,45.74642,11.47592,E20
44362508,45.67436,11.47398,B33
44362510,45.69237,11.47446,B11
44342510,45.69272,11.44883,B33
44402504,45.6376,11.52423,E20
44382504,45.63796,11.49862,B13
44402506,45.65561,11.52473,E20
44442510,45.6909,11.57701,B11
44462512,45.70853,11.60317,E20
44482510,45.69012,11.62828,B16
44602514,45.72367,11.78326,A22
44602510,45.68765,11.78209,E20
44542508,45.6709,11.70462,B16
44542504,45.63487,11.7035,B16
44522502,45.61726,11.67734,E20
44522506,45.65329,11.67844,E20
44482498,45.58203,11.62507,B54
44482496,45.56401,11.62454,B33
44582496,45.56197,11.75241,E20
44602496,45.56154,11.77799,E20
44602490,45.5075,11.77624,B11
44522490,45.50917,11.67404,B16
44462496,45.5644,11.59896,B19
44422498,45.58318,11.54832,E20
44342498,45.58463,11.44597,E20
44342496,45.56661,11.4455,B52
44402486,45.47545,11.51974,B82
44302488,45.49522,11.39251,A22
44302492,45.53126,11.39342,E20
44282486,45.47754,11.36652,A22
44262486,45.47787,11.34098,A22
44202492,45.53287,11.26561,B75
44322514,45.7291,11.42413,E20
44202500,45.60494,11.26727,E20
44162508,45.67761,11.21768,E20
44162512,45.71364,11.21848,E10
44122502,45.62413,11.16526,E20
44062500,45.60693,11.08809,E20
44082498,45.58865,11.11332,C10
44162496,45.5695,11.21528,E10
44182494,45.55119,11.24045,B73
44082490,45.51657,11.11186,B73
44022490,45.51735,11.03519,B82
44022498,45.58943,11.03655,E10
43982496,45.5719,10.98504,B73
43922494,45.55457,10.90799,B82
43942488,45.50028,10.93265,B82
43962488,45.50005,10.9582,B82
43902484,45.46468,10.88097,B82
43882486,45.48291,10.85572,E20
43842492,45.53737,10.80543,A22
43842494,45.55539,10.80569,B81
43802492,45.53775,10.75429,B81
43882506,45.66311,10.85853,E20
43842504,45.64549,10.80702,E20
43822508,45.68172,10.78191,E10
43902512,45.71695,10.88503,E20
43982510,45.69803,10.98731,E20
43942500,45.6084,10.93449,B53
43982504,45.64397,10.98634,E20
43962506,45.66223,10.96104,E20
44022506,45.6615,11.03791,E10
44002508,45.67977,11.01262,E10
43982516,45.75208,10.98829,B82
43962520,45.78835,10.96326,E10
43982520,45.78811,10.98894,E20
43982526,45.84216,10.98992,B82
43962524,45.82438,10.96389,B82
44002532,45.89597,11.01664,E20
44022536,45.93175,11.04307,B82
43942532,45.89668,10.93944,B21
43922534,45.91492,10.914,B81
43882534,45.91535,10.86251,B82
43882532,45.89733,10.86223,B71
43862534,45.91555,10.83677,B81
43882544,46.00542,10.86395,B16
43842544,46.00583,10.81237,A22
43662522,45.80916,10.57816,E20
43722544,46.0069,10.65764,E20
43642536,45.93542,10.55375,E20
43682536,45.93514,10.60526,E20
43602484,45.46718,10.49796,B55
43622494,45.55716,10.52435,B82
43542486,45.48553,10.42149,B52
43462490,45.52194,10.31952,E20
43382484,45.46813,10.21706,B11
43262504,45.64855,10.06405,E20
43222484,45.46835,10.01277,A21
43202490,45.52242,9.987219,B16
43222488,45.5044,10.01278,B55
43182496,45.57648,9.96162,B82
43162498,45.59448,9.936012,B82
43142492,45.5404,9.910505,B52
43022488,45.50412,9.757245,B16
43042496,45.57626,9.782513,F40
43002502,45.6302,9.731075,B11
42962500,45.61204,9.679957,A22
43222502,45.63054,10.01281,B82
43202520,45.79272,9.987156,A22
43002524,45.82841,9.730098,E10
43062530,45.88263,9.807021,E20
43002540,45.97255,9.729381,A22
42962542,45.99042,9.677728,E20
43162536,45.93684,9.935609,E20
43182530,45.8828,9.961404,E20
43242524,45.82875,10.03856,E20
43382516,45.75646,10.2182,E20
43422538,45.95453,10.27053,E20
43402542,45.99063,10.24493,E10
43462542,45.99042,10.32227,E20
43482560,46.15248,10.3491,E20
43462556,46.11653,10.32302,E10
43402550,46.06269,10.24525,E10
43242560,46.15304,10.03879,E20
43302562,46.171,10.11641,E20
43062562,46.17089,9.805991,E30
43162562,46.17104,9.93533,E30
43122560,46.15298,9.883633,E20
43062560,46.15287,9.806055,E20
42962560,46.15256,9.67676,E20
42922558,46.13437,9.625168,E20
42682548,46.04276,9.316114,E20
42742572,46.2594,9.391097,A22
42742574,46.27741,9.390893,E20
42422520,45.78787,8.985374,E20
42542516,45.7532,9.14005,E20
42642530,45.88028,9.266698,E20
42542532,45.89733,9.137772,C10
42862532,45.89987,9.549569,E20
42822516,45.7555,9.499419,E20
42682520,45.79054,9.319282,E20
42682500,45.61035,9.321521,B11
42742500,45.61081,9.398327,B11
42942512,45.72008,9.65367,A22
42902510,45.70188,9.602494,B11
42942506,45.66602,9.654013,E20
42942500,45.61196,9.654354,E20
42862492,45.53949,9.55253,E30
42882498,45.59366,9.577684,A22
42942494,45.5579,9.654694,B16
42922484,45.4677,9.629724,E20
42762486,45.48481,9.425251,E20
42762490,45.52085,9.424874,E20
42702488,45.50239,9.348407,B33
42642508,45.68209,9.269357,E20
42562510,45.69935,9.166543,E20
42482504,45.64444,9.064897,B13
42462512,45.71628,9.038014,C10
42422510,45.69779,8.987047,E20
42422490,45.5176,8.99037,B11
42462478,45.40995,9.043366,B16
42462462,45.26577,9.045858,B16
42442460,45.24752,9.020735,E20
42462460,45.24775,9.046168,B16
42482468,45.32007,9.070392,B17
42662462,45.26777,9.300281,B17
42642472,45.35772,9.273655,E20
42622472,45.35754,9.248171,B18
42542476,45.3928,9.145678,E20
42722482,45.44848,9.374573,E20
42722472,45.35837,9.375594,E20
42802474,45.37695,9.477364,E20
42782484,45.46693,9.450974,B16
42882482,45.44949,9.57879,A22
42882472,45.35938,9.579477,E20
42902472,45.35948,9.604963,E20
42942474,45.37768,9.655822,A21
42922468,45.32352,9.63069,E20
42862468,45.32323,9.554282,E20
42922458,45.2334,9.63129,A22
42922454,45.19735,9.63153,A22
42882456,45.21519,9.580571,A22
42802456,45.21473,9.478894,E20
42802464,45.28683,9.478215,E20
42702460,45.25007,9.351378,E20
42702452,45.17798,9.352221,B17
42722452,45.17813,9.377623,B17
42722450,45.1601,9.377824,B33
42702440,45.06982,9.353479,E20
42822448,45.14275,9.504956,A22
42942450,45.16139,9.657164,E20
42882448,45.14308,9.581115,A22
42862434,45.01679,9.556734,A22
42942426,44.94506,9.658492,B11
42762434,45.01618,9.43009,B52
42722436,45.03392,9.379233,E20
42702434,45.01574,9.354105,B82
42702436,45.03377,9.353897,B82
42682434,45.01558,9.328777,B82
42682426,44.94347,9.329643,B52
42702428,44.96166,9.35473,E20
42722428,44.96181,9.380034,B82
42722422,44.90773,9.380633,B11
42662422,44.90725,9.304796,B55
42622428,44.96099,9.253517,B82
42582424,44.92456,9.203425,A22
42562424,44.92437,9.178139,A22
42562426,44.94239,9.177874,B82
42582432,44.99667,9.202397,B82
42542432,44.99627,9.151759,B82
42562434,45.0145,9.176812,B82
42622436,45.0331,9.252553,B82
42662430,44.97936,9.303899,B82
42662434,45.01542,9.303449,B82
42622440,45.06915,9.252069,A22
42602446,45.12304,9.225965,B52
42522446,45.12225,9.12446,B17
42422434,45.01296,8.999527,B21
42482432,44.99563,9.075803,B55
42442422,44.90504,9.026737,B82
42442428,44.95912,9.025796,B19
42422422,44.9048,9.00146,B18
42422416,44.85072,9.002424,B75
42502414,44.8336,9.103723,B52
42462418,44.86922,9.052625,B82
42622418,44.87085,9.254718,B52
42662420,44.88923,9.30502,B52
42582410,44.79836,9.205216,E20
42662398,44.6909,9.307469,B52
42462364,44.38238,9.060759,A22
42642364,44.38417,9.286163,A22
42722380,44.52908,9.384784,E10
42942370,44.44018,9.661538,E20
42942376,44.49428,9.661215,E20
42922378,44.51223,9.636004,E20
42902382,44.54821,9.610653,E20
42922392,44.63846,9.635191,E20
42902396,44.67443,9.609782,E20
42902400,44.7105,9.609533,E30
42842400,44.71019,9.53396,B52
42702414,44.83546,9.356183,E20
42762420,44.88999,9.431375,B54
42782414,44.83603,9.45717,E10
42842418,44.87246,9.532612,E20
42842416,44.85443,9.532762,B52
42842408,44.78231,9.533362,B11
42862412,44.81848,9.558302,E20
42922412,44.81877,9.63402,B11
42942416,44.85492,9.659041,E20
43002418,44.87317,9.734724,B11
42962412,44.81894,9.6845,B52
43042410,44.80116,9.785528,B11
43022406,44.76505,9.76045,B11
43122420,44.89147,9.886273,B42
43122416,44.85541,9.886346,B52
43162418,44.87348,9.936839,E20
43222420,44.89153,10.01264,B41
43222416,44.85547,10.01263,E20
43222410,44.80138,10.01262,B11
43202406,44.76532,9.987392,B11
43162406,44.7653,9.93696,B52
43122402,44.7292,9.886601,B52
43182400,44.71122,9.962213,B52
43182396,44.67516,9.962237,A22
43182392,44.63909,9.962261,B52
43042394,44.65691,9.786077,B52
43002400,44.71089,9.735489,B52
42962404,44.74682,9.684904,E20
43002396,44.67483,9.735658,B12
